draw_no,number,freq_last_10,freq_last_20,freq_last_30,freq_last_50,freq_last_75,freq_last_100,freq_last_125,freq_last_150,freq_last_200,freq_last_300,freq_last_500,ewma_hl10,ewma_hl20,ewma_hl30,ewma_hl50,ewma_hl75,ewma_hl100,ewma_hl150,ewma_hl200
5,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4988012673085386,0.49969986707619674,0.49986657050860767,0.4999519585455592,0.4999786472926393,0.4999879889151006,0.49999466168067525,0.4999969971836913
5,31,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2765612194522051,0.26314267518272283,0.2587298983933918,0.25522237483052995,0.2534763382533195,0.2526052762490384,0.2517355278604499,0.25130114846908885
6,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3723188589012547,0.386142631961164,0.3907596873731106,0.3944551784828271,0.3963033204302052,0.397227455726039,0.398151620684001,0.3986137111921397
6,2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1857131186628148,0.1929554218634464,0.1953277048202125,0.1972086390409275,0.19814319806627542,0.1986089567303244,0.19907368488150962,0.199305658632317
6,3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1732764666735962,0.18638265184092231,0.19086641387645253,0.1944936094307886,0.19632040215839947,0.19723706445546416,0.1981558913121032,0.1986161134365305
6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.42768206075424453,0.41385742568989425,0.40924032402108423,0.405544822994281,0.40369667986159513,0.40277254436629134,0.4018483793342375,0.4013862888136311
6,9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.228639668526586,0.21409744556965252,0.20934705052442618,0.20558325394224256,0.20371376158978935,0.20278215309571646,0.20185264996233968,0.2013886910580219
6,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19904239222765852,0.1997599801202417,0.19989327349665809,0.1999615690520385,0.19998291827180578,0.19999039127057486,0.19999572937189783,0.1999975977556092
6,11,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3990414725721594,0.3997599224691835,0.39989326210246323,0.39996156757493045,0.3999829179800054,0.39999039117824453,0.39999572935365935,0.3999975977498384
6,12,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3990414725721594,0.3997599224691835,0.39989326210246323,0.39996156757493045,0.3999829179800054,0.39999039117824453,0.39999572935365935,0.3999975977498384
6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21332835390934454,0.2068045006057371,0.20456555728225076,0.20275292853400292,0.20183971991373,0.20138143444792012,0.20092204447214973,0.2006919391175214
6,15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.228639668526586,0.21409744556965252,0.20934705052442618,0.20558325394224256,0.20371376158978935,0.20278215309571646,0.20185264996233968,0.2013886910580219
6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1732764666735962,0.18638265184092231,0.19086641387645253,0.1944936094307886,0.19632040215839947,0.19723706445546416,0.1981558913121032,0.1986161134365305
6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.38660482058294077,0.3931871524466594,0.39543197115870327,0.39724653796479154,0.3981601220721295,0.39861849890338424,0.3990779357842529,0.3993080525540519
6,21,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4143527871894008,0.40705286743309893,0.40467475534463865,0.4027918929831701,0.40185695965606477,0.4013911098260408,0.4009263348438493,0.4006943496903389
6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,24,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19904239222765852,0.1997599801202417,0.19989327349665809,0.1999615690520385,0.19998291827180578,0.19999039127057486,0.19999572937189783,0.1999975977556092
6,25,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4019161352001822,0.40048009741057483,0.4002134644008787,0.40007686337303117,0.4000341637481888,0.4000192175511806,0.40000854127444285,0.4000048044945524
6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,30,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.38475551089047333,0.3927154019836881,0.3952209783168706,0.397170208092966,0.3981261163380812,0.39859934800089925,0.3990694142534074,0.3993032563879262
6,31,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21332835390934454,0.2068045006057371,0.20456555728225076,0.20275292853400292,0.20183971991373,0.20138143444792012,0.20092204447214973,0.2006919391175214
7,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2990392996829684,0.3160834922015052,0.321814129775649,0.3264133146758411,0.3287173274653576,0.3298703637100078,0.3310240578082446,0.33160114481717906
7,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34598054083346447,0.33938019916602147,0.33730391645902164,0.33568678162203747,0.33489271637835416,0.3344992872304584,0.33410825157396834,0.33391362918226564
7,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13917230354252355,0.15256662850317215,0.15718998369041118,0.1609442775773725,0.16283971038743453,0.16379195660103318,0.16474720637342788,0.1652259537127305
7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3435059516252912,0.3387698988873707,0.3370340467546717,0.3355900420228698,0.3348498154562204,0.33447518238554724,0.33409755038134215,0.33390761317882023
7,9,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18363895548484635,0.17525303518903756,0.17240990066943387,0.1701210049244012,0.16897219837829733,0.16839677527657257,0.16782069894652538,0.1675324220743717
7,10,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15986699614044483,0.16351686369833313,0.16462414608523784,0.1654690370984686,0.16587761707792306,0.16607840710897462,0.16627685143481677,0.1663751911044485
7,11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5173217448321853,0.5086634726094572,0.5057759695549171,0.5034656803997577,0.5023104741563451,0.5017328610134196,0.5011552432452299,0.5008664331084492
7,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32050238565564326,0.32723015248150794,0.3293361784880612,0.3309698747452549,0.33176940250577197,0.3321647935370208,0.33255725346325904,0.3327523805974475
7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1713412039987208,0.16928327344343574,0.1684720530958955,0.16777889877772023,0.16741775777799095,0.16723357378296122,0.1670469916712615,0.16695280392618364
7,15,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18363895548484635,0.17525303518903756,0.17240990066943387,0.1701210049244012,0.16897219837829733,0.16839677527657257,0.16782069894652538,0.1675324220743717
7,16,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.19681935917654197,0.18143332012794922,0.17643979106685592,0.1724958056545028,0.17054107165057317,0.1695680674763988,0.16859798978197077,0.16811405251100178
7,17,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.13917230354252355,0.15256662850317215,0.15718998369041118,0.1609442775773725,0.16283971038743453,0.16379195660103318,0.16474720637342788,0.1652259537127305
7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31051350754124435,0.3218499019466079,0.3256620367863067,0.32872317635509274,0.3302574681654255,0.3310255303839944,0.3317941980446894,0.33217875763891413
7,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3328001371417688,0.3331999142271098,0.33327402606159956,0.33331198089193587,0.3333238431060783,0.33332799503063215,0.3333309607385229,0.33333199874563557
7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,24,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3566863553169868,0.34495018382628234,0.3410639371520937,0.3379648427529714,0.33641868872849623,0.3356464745853734,0.33487484121678757,0.3344892436154503
7,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3228112590273699,0.3278196636922097,0.32959988435984505,0.33106528250177364,0.33181190876573186,0.3321887318776058,0.3325679053199533,0.3327583757871022
7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,29,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.19681935917654197,0.18143332012794922,0.17643979106685592,0.1724958056545028,0.17054107165057317,0.1695680674763988,0.16859798978197077,0.16811405251100178
7,30,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3090281777973673,0.3214637427364054,0.3254882714774035,0.32866001306600323,0.33022926180570406,0.3310096268630342,0.33178711322681437,0.33217476777571237
7,31,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1713412039987208,0.16928327344343574,0.1684720530958955,0.16777889877772023,0.16741775777799095,0.16723357378296122,0.1670469916712615,0.16695280392618364
8,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2469468972597282,0.26610127637847103,0.2725935770212573,0.27782132164359835,0.2804457412266195,0.2817604665686807,0.283076822448447,0.28373560090573663
8,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28571101243765007,0.28571407999404513,0.28571424503623977,0.28571428043962377,0.28571428467220505,0.2857142853845458,0.28571428564914925,0.28571428569367585
8,3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28912778708088915,0.286571088447551,0.2860953704694687,0.28585152855184187,0.28577528980236094,0.2857486019456303,0.2857295378272366,0.28572286511731904
8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2836674946538716,0.28520028636948097,0.28548565113301466,0.2856319421216457,0.28567768367827534,0.2856936961073754,0.28570513447256984,0.2857091380807097
8,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15164919902192703,0.14754030977129878,0.1460402983862919,0.1447956939941958,0.14415891546175644,0.14383697109662136,0.1435126815658189,0.14334966326691265
8,10,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1320182956319446,0.1376599765981822,0.13944535274672273,0.14083624812744994,0.14151876821651893,0.14185672501075403,0.14219245290675095,0.14235947481379707
8,11,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42720471826523926,0.428228625182968,0.4284189783975166,0.4285165293265124,0.42854702651936366,0.42855770194699433,0.4285653277001936,0.42856799680197133
8,12,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.26467113113865315,0.2754853176240511,0.2789651498495667,0.28169956276832137,0.2830496241846254,0.2837202655979036,0.2843879421207962,0.28472065955527404
8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14149370582758924,0.1425145451889229,0.14270473336127684,0.14280224888688858,0.14283274184715863,0.1428434165624485,0.14285104205104437,0.14285371110829548
8,15,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15164919902192703,0.14754030977129878,0.1460402983862919,0.1447956939941958,0.14415891546175644,0.14383697109662136,0.1435126815658189,0.14334966326691265
8,16,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16253358712658617,0.15274330755891688,0.14945382854794986,0.14681696655819104,0.14549740233473824,0.14483743634909071,0.1441773855793974,0.1438473372466973
8,17,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11492860162778361,0.12844129978028884,0.13314822427453454,0.13698507351614841,0.1389269730101006,0.13990374155792668,0.1408843695416961,0.14137612609193959
8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25642230745537287,0.2709558449692117,0.2758529576358114,0.279787322403037,0.2817597148572592,0.2827471581203752,0.28373541159274046,0.28422983720023504
8,21,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.27482662433299093,0.28051108220642706,0.2823007148745818,0.28369300787562857,0.28437579779922323,0.28471382013207647,0.28504958163557076,0.28521661171389123
8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,24,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4687510682116363,0.4485330728243612,0.4418463274896067,0.43651966972133444,0.4338644873435175,0.4325390217475484,0.4312150067716889,0.43055355108587384
8,25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4407769861028162,0.4341113982188498,0.43213566885576066,0.43064722254603777,0.4299342052641174,0.4295855730422517,0.4292422193930555,0.4290725283842317
8,26,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17419918545310553,0.15812978866726218,0.15294714619493416,0.14886645503569348,0.14684831679226035,0.14584486038770364,0.14484516828554053,0.14434673902537945
8,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,29,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16253358712658617,0.15274330755891688,0.14945382854794986,0.14681696655819104,0.14549740233473824,0.14483743634909071,0.1441773855793974,0.1438473372466973
8,30,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25519572094300846,0.2706307490333104,0.2757057692350126,0.27973356200888266,0.2817356505539857,0.28273357404620914,0.28372935297650276,0.28422642326077563
8,31,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3156928912806948,0.30064433385618505,0.295651879556211,0.2916687039225821,0.28968105863941895,0.28868827695015215,0.28769621033658493,0.28720045013367496
9,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2080951105732505,0.2286670561495454,0.2357011363519047,0.24138549580475882,0.24424565879116578,0.24568006609772894,0.2471172917612557,0.24783694602613812
9,2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24076052537998013,0.24552079742673436,0.24704607116152533,0.24824330556922777,0.24883413590302558,0.24912758476438124,0.24941971538478,0.24956528463936048
9,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24363974396939578,0.24625724485316358,0.2473756156015899,0.2483625538091398,0.2488872664591874,0.2491575069713472,0.24943303006349446,0.24957277858142343
9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.23903851119841893,0.24507928253737923,0.246848414843493,0.2481717657911025,0.24880225938446748,0.2491096320152332,0.24941172669127562,0.24956078831012726
9,9,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1277904569322124,0.12678484206445714,0.1262754047947944,0.12580596830512727,0.12555080752367143,0.12541815037668266,0.12528212269444744,0.12521284831560453
9,10,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.11124805426620658,0.1182944404729221,0.12057301004869858,0.12236579748597522,0.12325145186079604,0.12369148163855057,0.12412960399682821,0.12434793999452275
9,11,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.3599932377012978,0.3679868823337924,0.37043734172482823,0.37231726593219927,0.37322995299342404,0.37367940869505845,0.3741242472909774,0.37434492940921893
9,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2230308171959655,0.23673098246969113,0.24121038925651125,0.24475511175505155,0.246513431179905,0.2473889060954097,0.24826185859581115,0.2486973735741041
9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,14,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.11923271232131767,0.12246608490705807,0.12339127056330293,0.12407396036297148,0.1243958170903984,0.12455182393067721,0.1247045319061974,0.12477964476985848
9,15,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1277904569322124,0.12678484206445714,0.1262754047947944,0.12580596830512727,0.12555080752367143,0.12541815037668266,0.12528212269444744,0.12521284831560453
9,16,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1369624205053323,0.13125589986410127,0.12922695246831697,0.12756215417714772,0.126716521813519,0.12629050259964875,0.12586238869516625,0.12564755583511483
