sum,mean,range,std,odd_count,even_count,low_count,high_count,prime_count,consecutive_pair_count,max_consecutive_run,d12,d23,d34,d45,decade_spread,draw_no,date
87,17.4,16,5.782732917920384,1,4,2,3,1,0,1,6,5,3,2,3,758,2014-03-11
103,20.6,22,7.3647810558087885,1,4,1,4,1,1,2,10,5,1,6,4,759,2014-03-18
77,15.4,29,10.818502669038816,3,2,3,2,1,0,1,6,7,11,5,4,760,2014-03-25
89,17.8,24,7.984985911070851,3,2,2,3,2,0,1,7,2,5,10,4,761,2014-04-01
52,10.4,27,9.76933979345585,2,3,4,1,3,1,2,1,5,2,19,3,762,2014-04-08
52,10.4,15,5.607138307550475,2,3,4,1,2,0,1,2,7,2,4,2,763,2014-04-15
31,6.2,10,4.069397989875161,3,2,5,0,3,2,2,1,5,3,1,2,764,2014-04-22
108,21.6,15,5.083306010855534,2,3,0,5,2,1,2,3,1,2,9,3,765,2014-04-29
69,13.8,23,8.009993757800315,1,4,3,2,1,0,1,3,4,4,12,3,766,2014-05-06
80,16.0,25,10.059821071967434,2,3,3,2,1,0,1,2,2,15,6,4,767,2014-05-13
79,15.8,25,10.943491216243563,3,2,2,3,3,2,2,1,20,1,3,2,768,2014-05-20
75,15.0,21,7.615773105863909,3,2,3,2,2,0,1,8,4,7,2,3,769,2014-05-27
101,20.2,18,5.878775382679628,1,4,1,4,1,1,2,6,1,3,8,3,770,2014-06-03
96,19.2,23,8.795453370918407,2,3,2,3,2,0,1,4,11,4,4,4,771,2014-06-10
88,17.6,16,5.71314274283428,4,1,3,2,1,1,2,3,1,6,6,2,772,2014-06-17
46,9.2,25,9.108238029388561,2,3,4,1,2,1,2,1,4,5,15,3,773,2014-06-24
70,14.0,25,9.612491872558333,2,3,3,2,1,1,2,1,3,11,10,3,774,2014-07-01
80,16.0,26,10.13903348450926,2,3,3,2,2,1,2,1,8,10,7,4,775,2014-07-08
84,16.8,25,8.133879763065101,2,3,3,2,1,1,2,8,1,3,13,3,776,2014-07-15
80,16.0,20,7.694153624668538,0,5,2,3,0,0,1,6,10,2,2,3,777,2014-07-22
93,18.6,20,7.889233169326408,1,4,3,2,1,1,2,3,1,12,4,3,778,2014-07-29
41,8.2,12,3.9698866482558417,3,2,5,0,1,2,3,7,1,1,3,2,779,2014-08-05
82,16.4,7,2.416609194718914,2,3,2,3,1,1,2,2,1,2,2,2,780,2014-08-12
64,12.8,22,8.37615663654877,2,3,3,2,2,0,1,5,3,11,3,3,781,2014-08-19
55,11.0,17,5.966573556070519,3,2,4,1,1,0,1,3,2,5,7,3,782,2014-08-26
54,10.8,16,6.04648658313239,2,3,4,1,1,1,2,1,5,5,5,3,783,2014-09-02
108,21.6,15,5.122499389946279,4,1,1,4,2,0,1,5,2,4,4,2,784,2014-09-09
104,20.8,21,7.35934779718964,2,3,1,4,1,1,2,14,1,4,2,2,785,2014-09-16
89,17.8,24,10.419213022104884,3,2,2,3,2,2,2,1,15,7,1,2,786,2014-09-23
105,21.0,20,7.238784428341543,3,2,2,3,2,0,1,4,7,4,5,3,787,2014-09-30
109,21.8,29,10.870142593360955,3,2,1,4,1,2,3,20,7,1,1,3,788,2014-10-07
67,13.4,27,9.810198774744578,3,2,3,2,3,1,2,1,6,5,15,3,789,2014-10-14
79,15.8,10,3.7094473981982814,5,0,3,2,3,0,1,2,2,4,2,2,790,2014-10-21
101,20.2,25,9.346657156438337,1,4,1,4,1,1,2,10,2,12,1,3,791,2014-10-28
80,16.0,10,3.63318042491699,2,3,3,2,1,1,2,1,2,3,4,2,792,2014-11-04
85,17.0,25,8.67179335547152,1,4,2,3,1,0,1,4,8,2,11,4,793,2014-11-11
56,11.2,28,10.225458424931373,2,3,4,1,2,1,2,1,4,2,21,3,794,2014-11-18
51,10.2,16,5.670978751503131,1,4,4,1,2,0,1,4,5,3,4,2,795,2014-11-25
83,16.6,27,9.308061022576076,3,2,2,3,2,0,1,7,9,2,9,4,796,2014-12-02
107,21.4,23,10.55651457631732,3,2,2,3,2,3,3,1,20,1,1,3,797,2014-12-09
71,14.2,24,9.19565114605812,3,2,3,2,2,0,1,5,2,13,4,3,798,2014-12-16
65,13.0,25,9.85900603509299,3,2,2,3,3,1,2,1,15,2,7,3,799,2014-12-23
87,17.4,24,8.452218643646177,3,2,1,4,1,1,2,18,1,2,3,3,800,2014-12-30
79,15.8,20,8.182909018191515,3,2,2,3,2,0,1,2,13,2,3,2,801,2015-01-06
95,19.0,26,10.430723848324238,5,0,2,3,3,0,1,4,12,8,2,3,802,2015-01-13
70,14.0,25,9.528903399657276,2,3,2,3,2,1,2,2,14,1,8,3,803,2015-01-20
65,13.0,22,8.17312669668102,3,2,4,1,2,2,3,1,1,3,17,3,804,2015-01-27
75,15.0,22,8.12403840463596,3,2,3,2,2,1,2,1,2,6,13,3,805,2015-02-03
86,17.2,25,8.997777503361593,4,1,2,3,3,0,1,8,10,2,5,3,806,2015-02-10
61,12.2,14,5.455272678794342,5,0,3,2,5,0,1,2,6,4,2,2,807,2015-02-17
100,20.0,22,9.486832980505138,2,3,2,3,0,2,2,1,17,1,3,3,808,2015-02-24
59,11.8,23,7.573638491504595,3,2,4,1,3,0,1,6,3,2,12,3,809,2015-03-03
80,16.0,25,8.270429251254134,2,3,3,2,1,1,2,6,3,1,15,3,810,2015-03-10
61,12.2,13,4.707440918375928,3,2,4,1,1,2,3,1,1,3,8,3,811,2015-03-17
82,16.4,23,7.914543574963751,2,3,1,4,2,1,2,14,1,5,3,3,812,2015-03-24
47,9.4,12,4.586937976471886,3,2,5,0,1,1,2,3,3,5,1,2,813,2015-03-31
73,14.6,29,11.637869220780924,3,2,3,2,3,1,2,1,9,13,6,4,814,2015-04-07
122,24.4,8,3.261901286060018,2,3,0,5,0,3,3,1,5,1,1,1,815,2015-04-14
45,9.0,17,6.164414002968976,3,2,4,1,2,0,1,4,2,7,4,2,816,2015-04-21
90,18.0,28,10.770329614269007,4,1,2,3,2,0,1,9,13,4,2,3,817,2015-04-28
62,12.4,13,4.758150901348127,2,3,3,2,1,0,1,4,5,2,2,2,818,2015-05-05
64,12.8,22,7.249827584156743,2,3,4,1,1,1,2,7,5,1,9,3,819,2015-05-12
92,18.4,23,7.964923100695952,2,3,2,3,1,1,2,4,8,1,10,4,820,2015-05-19
76,15.2,17,6.910861017268398,2,3,2,3,1,0,1,2,10,3,2,3,821,2015-05-26
70,14.0,21,7.8230428862431785,2,3,3,2,2,1,2,1,2,7,11,3,822,2015-06-02
71,14.2,17,5.946427498927402,1,4,3,2,1,0,1,4,4,4,5,3,823,2015-06-09
99,19.8,25,9.173875952943773,1,4,1,4,1,1,2,12,6,6,1,3,824,2015-06-16
70,14.0,23,8.414273587185052,2,3,3,2,1,0,1,5,4,9,5,3,825,2015-06-23
80,16.0,26,9.838699100999074,4,1,2,3,1,0,1,7,13,2,4,2,826,2015-06-30
67,13.4,28,11.42978564978364,3,2,3,2,3,1,2,1,2,17,8,3,827,2015-07-07
62,12.4,24,8.01498596380555,2,3,4,1,2,0,1,6,3,4,11,3,828,2015-07-14
93,18.6,23,8.114185110040317,3,2,2,3,3,0,1,4,7,4,8,4,829,2015-07-21
83,16.6,24,9.520504188329525,3,2,2,3,3,1,2,1,14,3,6,2,830,2015-07-28
73,14.6,14,5.571355310873647,5,0,2,3,3,0,1,2,8,2,2,3,831,2015-08-04
84,16.8,22,7.95989949685296,4,1,3,2,2,1,2,1,5,4,12,3,832,2015-08-11
82,16.4,22,8.452218643646177,2,3,3,2,0,0,1,3,6,9,4,3,833,2015-08-18
90,18.0,21,7.9498427657407165,4,1,2,3,2,1,2,8,8,4,1,3,834,2015-08-25
73,14.6,28,10.071742649611338,5,0,3,2,3,0,1,8,2,12,6,3,835,2015-09-01
97,19.4,24,8.867919710958146,3,2,2,3,2,1,2,10,5,8,1,3,836,2015-09-08
67,13.4,21,9.221713506718803,3,2,3,2,1,2,2,1,4,15,1,2,837,2015-09-15
48,9.6,11,4.029888335921977,2,3,5,0,1,1,2,2,5,1,3,2,838,2015-09-22
79,15.8,28,11.106754701531855,1,4,3,2,1,0,1,4,8,13,3,4,839,2015-09-29
63,12.6,30,10.384603988597735,5,0,4,1,3,0,1,4,6,4,16,3,840,2015-10-06
49,9.8,13,4.955804677345547,3,2,4,1,3,2,3,1,1,6,5,2,841,2015-10-13
96,19.2,16,5.706137047074843,2,3,1,4,0,1,2,9,2,4,1,3,842,2015-10-20
97,19.4,28,10.307278981380101,1,4,2,3,2,0,1,12,9,5,2,4,843,2015-10-27
76,15.2,23,8.133879763065101,2,3,3,2,2,0,1,8,3,8,4,3,844,2015-11-03
89,17.8,27,9.846826900072937,1,4,2,3,1,0,1,7,12,2,6,4,845,2015-11-10
106,21.2,30,11.249888888340186,4,1,1,4,2,1,2,16,10,3,1,4,846,2015-11-17
96,19.2,24,7.652450587883596,4,1,1,4,3,1,2,11,1,2,10,4,847,2015-11-24
87,17.4,29,12.531560158256434,3,2,2,3,4,1,2,1,19,7,2,3,848,2015-12-01
74,14.8,16,5.775811631277461,2,3,2,3,2,1,2,10,3,2,1,3,849,2015-12-08
49,9.8,17,6.968500556073739,3,2,4,1,2,1,2,1,11,2,3,2,850,2015-12-15
104,20.8,21,6.8527366796047255,2,3,1,4,2,1,2,9,1,4,7,3,851,2015-12-22
66,13.2,20,7.025667228100119,2,3,3,2,1,0,1,7,6,3,4,3,852,2015-12-29
82,16.4,24,8.064738061462382,2,3,2,3,2,1,2,5,6,1,12,3,853,2016-01-05
95,19.0,28,9.316651759081692,3,2,1,4,3,1,2,13,6,1,8,4,854,2016-01-12
72,14.4,22,8.5463442476886,2,3,2,3,3,0,1,5,10,5,2,3,855,2016-01-19
79,15.8,28,9.947864092356712,3,2,3,2,1,0,1,9,5,9,5,3,856,2016-01-26
79,15.8,26,10.703270528207721,1,4,2,3,1,0,1,2,17,3,4,2,857,2016-02-02
86,17.2,20,7.467261881037788,2,3,3,2,0,2,2,8,1,10,1,3,858,2016-02-09
108,21.6,18,6.8,4,1,1,4,4,0,1,4,2,9,3,3,859,2016-02-16
99,19.8,23,9.867117106835208,3,2,2,3,1,2,2,1,12,9,1,3,860,2016-02-23
68,13.6,23,7.964923100695951,2,3,3,2,1,0,1,4,4,5,10,3,861,2016-03-01
55,11.0,20,6.81175454637056,5,0,4,1,4,0,1,4,2,4,10,3,862,2016-03-08
69,13.8,27,11.72006825918689,3,2,3,2,2,2,2,1,9,16,1,3,863,2016-03-15
116,23.2,16,6.144916598294887,0,5,1,4,0,0,1,4,8,2,2,3,864,2016-03-22
75,15.0,28,9.528903399657276,3,2,2,3,3,1,2,5,8,1,14,3,865,2016-03-29
92,18.4,24,8.522910301065007,0,5,1,4,0,0,1,12,2,8,2,3,866,2016-04-05
118,23.6,17,5.885575587824865,2,3,1,4,2,1,2,10,1,4,2,3,867,2016-04-12
79,15.8,29,10.533755265810953,3,2,3,2,0,0,1,8,5,11,5,4,868,2016-04-19
81,16.2,28,8.997777503361595,1,4,2,3,2,0,1,12,2,3,11,3,869,2016-04-26
91,18.2,28,9.703607576566563,3,2,2,3,3,1,2,9,10,1,8,4,870,2016-05-03
103,20.6,27,9.478396488858229,3,2,1,4,2,0,1,13,7,3,4,4,871,2016-05-10
113,22.6,15,6.118823416311342,1,4,1,4,0,1,2,1,8,4,2,3,872,2016-05-17
72,14.4,25,9.850888284819801,2,3,3,2,2,0,1,2,4,13,6,3,873,2016-05-24
67,13.4,18,7.889233169326409,1,4,3,2,1,2,3,1,1,14,2,2,874,2016-05-31
52,10.4,26,9.393614852653903,2,3,4,1,3,1,2,1,5,3,17,3,875,2016-06-07
105,21.0,9,3.1622776601683795,3,2,0,5,1,3,4,1,1,1,6,2,876,2016-06-14
84,16.8,18,6.675327707311454,2,3,2,3,2,1,2,9,6,2,1,3,877,2016-06-21
70,14.0,27,12.016655108639842,2,3,3,2,3,2,2,1,5,20,1,2,878,2016-06-28
97,19.4,29,10.55651457631732,3,2,2,3,3,0,1,11,11,3,4,4,879,2016-07-05
56,11.2,16,5.528109984434102,4,1,4,1,3,1,2,2,4,1,9,3,880,2016-07-12
97,19.4,20,8.593020423576334,3,2,2,3,3,2,2,1,6,12,1,3,881,2016-07-19
65,13.0,28,9.959919678390985,1,4,3,2,2,1,2,5,1,10,12,3,882,2016-07-26
82,16.4,24,8.187795796183488,4,1,1,4,1,1,2,16,1,3,4,3,883,2016-08-02
97,19.4,24,9.393614852653903,3,2,2,3,2,0,1,3,12,5,4,4,884,2016-08-09
98,19.6,18,6.248199740725323,4,1,1,4,1,0,1,8,4,3,3,3,885,2016-08-16
84,16.8,28,9.80612053770501,4,1,2,3,3,0,1,10,9,3,6,3,886,2016-08-23
83,16.6,26,11.253443917308159,3,2,2,3,3,2,2,1,15,9,1,3,887,2016-08-30
107,21.4,25,9.090654541890808,3,2,1,4,3,0,1,11,7,5,2,4,888,2016-09-06
62,12.4,17,6.468384651518491,2,3,3,2,2,1,2,1,6,5,5,3,889,2016-09-13
75,15.0,30,11.009087155618309,3,2,3,2,2,0,1,6,5,12,7,4,890,2016-09-20
117,23.4,21,8.404760555780278,3,2,1,4,3,2,3,7,12,1,1,3,891,2016-09-27
57,11.4,19,7.863841300535,3,2,3,2,3,1,2,1,9,7,2,3,892,2016-10-04
92,18.4,14,5.161395160225576,2,3,2,3,1,0,1,3,6,2,3,2,893,2016-10-11
101,20.2,19,6.43117407632541,3,2,1,4,2,0,1,5,5,2,7,3,894,2016-10-18
49,9.8,7,2.481934729198171,3,2,5,0,2,2,3,1,1,2,3,2,895,2016-10-25
83,16.6,15,5.161395160225576,3,2,2,3,3,1,2,2,3,1,9,2,896,2016-11-01
105,21.0,15,5.549774770204643,3,2,0,5,3,2,3,1,1,5,8,3,897,2016-11-08
81,16.2,20,8.518215775618742,3,2,2,3,2,1,2,2,13,4,1,2,898,2016-11-15
78,15.6,30,10.537551897855593,4,1,2,3,3,1,2,6,12,1,11,4,899,2016-11-22
81,16.2,24,8.328265125462805,3,2,2,3,0,0,1,14,3,4,3,3,900,2016-11-29
72,14.4,22,8.260750571225353,2,3,3,2,3,1,2,8,3,10,1,3,901,2016-12-06
80,16.0,22,8.294576541331088,0,5,2,3,0,0,1,2,8,6,6,3,902,2016-12-13
81,16.2,27,10.721940122944169,3,2,2,3,3,0,1,3,16,3,5,2,903,2016-12-20
54,10.8,18,6.997142273814361,4,1,3,2,3,0,1,2,3,9,4,3,904,2016-12-27
88,17.6,23,7.657675887630659,2,3,1,4,1,1,2,13,1,4,5,3,905,2017-01-10
42,8.4,21,7.4993333037010705,2,3,4,1,3,1,2,2,2,1,16,2,906,2017-01-17
70,14.0,28,10.862780491200215,2,3,3,2,2,1,2,1,6,12,9,4,907,2017-01-24
112,22.4,13,4.63033476111609,4,1,0,5,3,1,2,1,2,2,8,3,908,2017-01-31
76,15.2,24,8.034923770640267,2,3,3,2,1,0,1,9,2,6,7,3,909,2017-02-07
100,20.0,20,7.37563556583431,0,5,2,3,0,0,1,4,6,6,4,3,910,2017-02-14
38,7.6,14,5.748043145279966,2,3,4,1,3,2,3,1,1,9,3,2,911,2017-02-21
83,16.6,13,5.161395160225576,3,2,2,3,1,1,2,3,7,2,1,3,912,2017-02-28
72,14.4,21,7.83836717690617,4,1,2,3,3,0,1,7,8,4,2,3,913,2017-03-07
67,13.4,22,7.964923100695951,3,2,3,2,3,0,1,5,8,4,5,3,914,2017-03-14
113,22.6,13,4.63033476111609,1,4,1,4,0,1,2,8,2,2,1,2,915,2017-03-21
116,23.2,13,5.192301994298868,2,3,0,5,2,1,2,1,5,5,2,3,916,2017-03-28
71,14.2,26,9.785703858180055,3,2,3,2,0,1,2,8,1,14,3,3,917,2017-04-04
114,22.8,13,4.707440918375928,2,3,0,5,1,0,1,4,2,5,2,2,918,2017-04-11
58,11.6,19,6.740919818541086,4,1,4,1,2,0,1,3,2,6,8,3,919,2017-04-18
91,18.2,20,7.467261881037787,3,2,2,3,1,1,2,10,7,2,1,3,920,2017-04-25
68,13.6,24,8.616263691415206,0,5,4,1,0,0,1,2,2,4,16,3,921,2017-05-02
72,14.4,20,7.172168430816444,2,3,3,2,2,2,2,11,1,7,1,3,922,2017-05-09
98,19.6,19,6.2801273872430325,2,3,1,4,0,2,3,12,1,1,5,2,923,2017-05-16
54,10.8,21,7.19444229944198,2,3,4,1,3,1,2,5,1,6,9,3,924,2017-05-23
99,19.8,21,7.833262411026457,3,2,2,3,1,0,1,5,5,8,3,4,925,2017-05-30
86,17.2,26,10.047885349664377,4,1,2,3,2,0,1,6,9,9,2,3,926,2017-06-06
49,9.8,17,6.615134163416491,3,2,3,2,2,2,2,5,1,10,1,2,927,2017-06-13
66,13.2,19,6.881860213634101,4,1,3,2,3,0,1,5,2,8,4,3,928,2017-06-20
42,8.4,18,6.529931086925803,2,3,4,1,3,1,2,2,1,6,9,3,929,2017-06-27
99,19.8,18,7.025667228100119,3,2,2,3,0,1,2,5,10,1,2,3,930,2017-07-04
72,14.4,23,10.011992808627062,2,3,2,3,2,2,2,1,15,6,1,3,931,2017-07-11
54,10.8,18,7.386474125047755,4,1,3,2,3,0,1,2,11,3,2,2,932,2017-07-18
84,16.8,26,11.08873302050329,2,3,2,3,2,1,2,1,18,4,3,2,933,2017-07-25
42,8.4,10,3.4409301068170506,4,1,5,0,4,1,2,4,1,3,2,2,934,2017-08-01
78,15.6,28,9.414881836751857,4,1,3,2,4,0,1,8,2,7,11,4,935,2017-08-08
107,21.4,24,7.939773296511683,5,0,1,4,3,0,1,14,2,2,6,3,936,2017-08-15
69,13.8,19,6.11228271597445,3,2,4,1,2,1,2,7,1,2,9,3,937,2017-08-22
72,14.4,18,6.945502141674136,2,3,2,3,0,1,2,5,7,5,1,3,938,2017-08-29
91,18.2,20,7.277362159464101,1,4,2,3,1,0,1,4,8,3,5,3,939,2017-09-05
93,18.6,24,10.05186549850325,3,2,2,3,0,1,2,5,16,2,1,2,940,2017-09-12
69,13.8,25,8.133879763065101,3,2,4,1,2,1,2,8,1,3,13,3,941,2017-09-19
70,14.0,27,9.979979959899719,2,3,3,2,3,0,1,5,3,12,7,3,942,2017-09-26
91,18.2,26,9.88736567544662,1,4,2,3,1,0,1,7,7,10,2,4,943,2017-10-03
72,14.4,22,7.255342858886822,4,1,3,2,3,0,1,6,2,3,11,3,944,2017-10-10
108,21.6,17,5.986651818838306,4,1,1,4,2,0,1,3,4,4,6,3,945,2017-10-17
100,20.0,24,9.186947262284681,2,3,2,3,2,1,2,9,10,4,1,3,946,2017-10-24
80,16.0,24,9.423375191511797,4,1,2,3,3,0,1,4,12,5,3,3,947,2017-10-31
56,11.2,19,6.554387843269576,2,3,4,1,2,1,2,3,6,1,9,3,948,2017-11-07
35,7.0,20,7.238784428341543,3,2,4,1,2,2,2,1,3,1,15,2,949,2017-11-14
67,13.4,23,7.939773296511683,1,4,4,1,1,0,1,3,4,2,14,3,950,2017-11-21
77,15.4,24,9.520504188329525,3,2,3,2,1,1,2,6,3,14,1,3,951,2017-11-28
63,12.6,14,5.043808085167397,1,4,3,2,0,1,2,6,5,1,2,2,952,2017-12-05
69,13.8,25,9.947864092356712,3,2,3,2,2,1,2,1,4,13,7,2,953,2017-12-12
96,19.2,14,5.075431016179809,4,1,1,4,2,0,1,5,5,2,2,2,954,2017-12-19
89,17.8,21,7.359347797189639,3,2,2,3,1,0,1,3,5,4,9,4,955,2017-12-26
90,18.0,23,7.615773105863909,2,3,2,3,1,0,1,9,3,4,7,3,956,2018-01-09
103,20.6,29,10.818502669038816,3,2,2,3,3,0,1,13,11,3,2,4,957,2018-01-16
64,12.8,16,5.74108003776293,4,1,3,2,3,0,1,7,5,2,2,2,958,2018-01-23
47,9.4,17,6.468384651518491,3,2,4,1,3,1,2,1,6,5,5,2,959,2018-01-30
46,9.2,18,7.359347797189639,2,3,3,2,3,1,2,1,2,11,4,3,960,2018-02-06
80,16.0,27,9.055385138137417,2,3,2,3,3,0,1,9,7,2,9,3,961,2018-02-13
71,14.2,22,7.413501197140255,3,2,3,2,1,0,1,7,5,3,7,3,962,2018-02-20
77,15.4,24,8.867919710958146,3,2,2,3,2,0,1,3,10,4,7,3,963,2018-02-27
120,24.0,14,5.477225575051661,2,3,0,5,1,1,2,3,8,1,2,3,964,2018-03-06
82,16.4,21,6.974238309665077,4,1,3,2,3,0,1,6,2,4,9,3,965,2018-03-13
90,18.0,26,10.315037566582102,4,1,2,3,1,2,3,10,14,1,1,3,966,2018-03-20
67,13.4,27,9.43610088966836,3,2,4,1,3,0,1,3,4,3,17,3,967,2018-03-27
60,12.0,23,8.740709353364863,2,3,3,2,1,0,1,4,5,10,4,3,968,2018-04-03
74,14.8,26,10.49571341072154,2,3,2,3,0,0,1,3,14,6,3,3,969,2018-04-10
80,16.0,26,11.081516141756055,2,3,2,3,2,1,2,2,15,8,1,3,970,2018-04-17
86,17.2,17,5.635601121442148,2,3,1,4,2,1,2,10,1,2,4,3,971,2018-04-24
102,20.4,14,4.5431266766402185,4,1,1,4,2,1,2,6,2,1,5,2,972,2018-05-01
64,12.8,30,10.047885349664377,4,1,4,1,3,1,2,6,5,1,18,3,973,2018-05-08
100,20.0,17,5.830951894845301,2,3,1,4,0,0,1,8,3,3,3,2,974,2018-05-15
104,20.8,19,7.025667228100119,2,3,1,4,2,2,2,8,1,9,1,2,975,2018-05-22
56,11.2,17,6.8527366796047255,2,3,3,2,2,1,2,2,11,1,3,2,976,2018-05-29
92,18.4,14,5.122499389946279,4,1,1,4,2,2,3,8,4,1,1,3,977,2018-06-05
83,16.6,27,10.461357464497617,1,4,2,3,0,0,1,7,12,6,2,2,978,2018-06-12
87,17.4,27,10.248902380255165,3,2,2,3,1,0,1,9,13,2,3,3,979,2018-06-19
120,24.0,23,8.366600265340756,2,3,1,4,1,1,2,16,3,3,1,3,980,2018-06-26
98,19.6,20,8.309031231136396,2,3,2,3,2,1,2,1,8,9,2,3,981,2018-07-03
82,16.4,22,8.452218643646175,2,3,2,3,1,0,1,3,12,2,5,2,982,2018-07-10
66,13.2,17,5.706137047074843,2,3,4,1,1,0,1,4,2,3,8,3,983,2018-07-17
54,10.8,25,9.453041838477178,2,3,3,2,2,1,2,2,1,11,11,3,984,2018-07-24
75,15.0,21,6.957010852370434,3,2,2,3,3,1,2,6,5,1,9,3,985,2018-07-31
96,19.2,26,9.346657156438338,4,1,1,4,0,1,2,20,1,3,2,2,986,2018-08-07
72,14.4,15,4.963869458396343,4,1,3,2,2,0,1,7,2,2,4,3,987,2018-08-14
56,11.2,20,6.523802572120037,4,1,4,1,1,0,1,8,2,3,7,3,988,2018-08-21
65,13.0,28,9.633275663033837,1,4,3,2,2,0,1,5,3,6,14,3,989,2018-08-28
77,15.4,22,8.333066662399863,5,0,2,3,3,0,1,6,8,6,2,3,990,2018-09-04
58,11.6,29,10.423051376636305,4,1,4,1,1,0,1,2,6,6,15,3,991,2018-09-11
83,16.6,30,9.687104830649869,3,2,2,3,2,0,1,13,3,3,11,4,992,2018-09-18
88,17.6,29,12.531560158256434,2,3,2,3,1,1,2,3,20,5,1,3,993,2018-09-25
92,18.4,24,9.707728879609277,4,1,2,3,3,1,2,1,11,8,4,4,994,2018-10-02
71,14.2,29,10.533755265810955,3,2,3,2,1,0,1,4,9,7,9,4,995,2018-10-09
96,19.2,17,5.635601121442148,2,3,1,4,1,1,2,10,1,2,4,3,996,2018-10-16
37,7.4,13,4.841487374764082,3,2,5,0,2,0,1,2,5,3,3,2,997,2018-10-23
72,14.4,24,8.935323161475472,4,1,2,3,2,1,2,6,12,1,5,3,998,2018-10-30
90,18.0,23,7.3484692283495345,2,3,1,4,2,1,2,11,1,2,9,3,999,2018-11-06
69,13.8,23,7.959899496852959,1,4,3,2,1,0,1,5,6,4,8,3,1000,2018-11-13
82,16.4,22,7.657675887630659,2,3,2,3,1,0,1,7,4,6,5,3,1001,2018-11-20
69,13.8,25,8.749857141690944,3,2,3,2,2,0,1,7,2,9,7,3,1002,2018-11-27
91,18.2,18,6.493073232299171,3,2,3,2,2,1,2,3,1,7,7,2,1003,2018-12-04
98,19.6,29,10.170545708072897,2,3,1,4,0,0,1,17,4,5,3,4,1004,2018-12-11
93,18.6,26,9.221713506718803,3,2,2,3,3,0,1,8,5,8,5,4,1005,2018-12-18
93,18.6,16,5.6780278266313555,3,2,2,3,2,0,1,5,4,4,3,2,1006,2018-12-25
79,15.8,29,10.609429767899876,3,2,3,2,3,1,2,8,1,14,6,4,1007,2019-01-08
82,16.4,24,10.669582934679312,2,3,2,3,1,2,2,1,18,4,1,2,1008,2019-01-15
77,15.4,25,9.264987857520376,3,2,2,3,3,0,1,6,9,6,4,3,1009,2019-01-22
98,19.6,20,6.468384651518491,2,3,1,4,1,1,2,7,3,1,9,3,1010,2019-01-29
107,21.4,22,8.357032966310472,3,2,1,4,1,1,2,7,5,9,1,4,1011,2019-02-05
87,17.4,28,9.971960689854328,3,2,2,3,2,0,1,12,5,8,3,3,1012,2019-02-12
65,13.0,27,9.57078889120432,3,2,3,2,2,0,1,5,5,8,9,3,1013,2019-02-19
85,17.0,21,7.014271166700073,3,2,1,4,2,1,2,13,2,1,5,3,1014,2019-02-26
59,11.8,22,8.930845424706442,3,2,3,2,2,1,2,2,1,14,5,2,1015,2019-03-05
101,20.2,22,7.858753081755401,5,0,1,4,2,0,1,16,2,2,2,2,1016,2019-03-12
93,18.6,15,5.535341001239218,3,2,1,4,1,1,2,7,5,2,1,3,1017,2019-03-19
108,21.6,16,6.1838499334961226,4,1,1,4,3,0,1,3,7,4,2,2,1018,2019-03-26
74,14.8,19,8.084553172563094,2,3,2,3,2,2,2,1,10,7,1,3,1019,2019-04-02
86,17.2,27,9.368030742904295,2,3,2,3,2,0,1,9,5,7,6,4,1020,2019-04-09
109,21.8,16,5.455272678794342,5,0,1,4,4,0,1,6,4,2,4,2,1021,2019-04-16
98,19.6,24,9.156418513807678,4,1,2,3,3,0,1,8,11,3,2,3,1022,2019-04-23
85,17.0,24,8.854377448471462,1,4,2,3,2,1,2,10,10,1,3,3,1023,2019-04-30
78,15.6,24,8.685620300243386,2,3,3,2,2,1,2,7,1,11,5,3,1024,2019-05-07
62,12.4,20,7.939773296511683,4,1,3,2,4,1,2,1,9,6,4,3,1025,2019-05-14
80,16.0,23,7.874007874011811,2,3,3,2,1,1,2,11,1,7,4,3,1026,2019-05-21
76,15.2,22,8.541662601625049,4,1,2,3,2,1,2,1,11,4,6,3,1027,2019-05-28
56,11.2,25,9.325234581499814,2,3,3,2,2,1,2,1,5,8,11,3,1028,2019-06-04
56,11.2,26,9.389355675444401,4,1,4,1,3,1,2,1,5,2,18,3,1029,2019-06-11
126,25.2,7,2.481934729198171,2,3,0,5,0,2,3,3,2,1,1,1,1030,2019-06-18
74,14.8,18,7.110555533852471,4,1,2,3,3,0,1,3,9,4,2,3,1031,2019-06-25
71,14.2,25,8.795453370918407,3,2,3,2,0,0,1,8,5,7,5,3,1032,2019-07-02
83,16.6,29,10.031948963187563,1,4,3,2,2,0,1,10,2,10,7,4,1033,2019-07-09
118,23.6,17,6.280127387243033,2,3,1,4,1,2,3,10,5,1,1,2,1034,2019-07-16
69,13.8,28,9.579144011862438,3,2,3,2,3,0,1,5,3,5,15,3,1035,2019-07-23
88,17.6,21,7.28285658241325,2,3,2,3,2,0,1,7,2,7,5,3,1036,2019-07-30
100,20.0,20,6.985699678629192,4,1,1,4,3,1,2,12,4,1,3,3,1037,2019-08-06
81,16.2,28,10.833282051160674,3,2,2,3,3,0,1,3,16,2,7,3,1038,2019-08-13
99,19.8,26,8.681013765684282,1,4,1,4,1,0,1,15,3,2,6,4,1039,2019-08-20
82,16.4,20,8.089499366462674,4,1,3,2,2,0,1,3,3,12,2,3,1040,2019-08-27
