mean_max_match,rate_3plus,rate_4plus,n_5_hits,total_profit,max_drawdown
2.0462962962962963,0.20726495726495728,0.008547008547008548,0.0,-2404000.0,-2402000.0
2.051282051282051,0.2272079772079772,0.011396011396011397,0.0,-2348800.0,-2349200.0
2.0527065527065527,0.2143874643874644,0.005698005698005698,0.0,-2329900.0,-2331800.0
2.072649572649573,0.21866096866096865,0.010683760683760684,0.0,-2066000.0,-2064000.0
2.047008547008547,0.20512820512820512,0.008547008547008548,0.0,-2406500.0,-2404500.0
2.0199430199430197,0.18447293447293447,0.007834757834757835,0.0,-2463000.0,-2461000.0
2.0527065527065527,0.202991452991453,0.009259259259259259,0.0,-2402500.0,-2400500.0
2.051994301994302,0.202991452991453,0.010683760683760684,0.0,-2240500.0,-2252500.0
2.0263532763532766,0.20868945868945868,0.00641025641025641,0.0,-2430800.0,-2428800.0
2.0576923076923075,0.2101139601139601,0.010683760683760684,1.0,4153400.0,-1741900.0
2.037037037037037,0.18732193732193733,0.009971509971509971,0.0,-2405200.0,-2403200.0
2.0534188034188032,0.19301994301994302,0.009259259259259259,0.0,-2428600.0,-2426600.0
2.0284900284900287,0.1866096866096866,0.007122507122507123,0.0,-2453200.0,-2453400.0
2.0391737891737893,0.198005698005698,0.007122507122507123,0.0,-2433800.0,-2431800.0
2.0462962962962963,0.20797720797720798,0.007122507122507123,0.0,-2430200.0,-2428200.0
2.027065527065527,0.19586894586894588,0.007122507122507123,0.0,-2435400.0,-2433400.0
2.037037037037037,0.1972934472934473,0.009259259259259259,0.0,-2267900.0,-2266800.0
2.0448717948717947,0.2022792022792023,0.005698005698005698,0.0,-2459700.0,-2457700.0
2.0534188034188032,0.20441595441595442,0.004985754985754986,0.0,-2462100.0,-2460100.0
2.0534188034188032,0.2222222222222222,0.004273504273504274,0.0,-2450700.0,-2449600.0
2.0655270655270654,0.21723646723646722,0.004273504273504274,0.0,-2445400.0,-2443400.0
2.0641025641025643,0.21296296296296297,0.007122507122507123,1.0,5982300.0,-1553200.0
2.0619658119658117,0.20441595441595442,0.009971509971509971,0.0,-2396000.0,-2394000.0
2.0263532763532766,0.1915954415954416,0.005698005698005698,0.0,-2320900.0,-2318900.0
2.054843304843305,0.21581196581196582,0.008547008547008548,0.0,-2251400.0,-2249400.0
2.0156695156695155,0.19230769230769232,0.00641025641025641,0.0,-2450300.0,-2453400.0
2.0455840455840457,0.20085470085470086,0.008547008547008548,0.0,-2076300.0,-2075200.0
2.027065527065527,0.18732193732193733,0.007122507122507123,0.0,-2460400.0,-2458400.0
2.042022792022792,0.20726495726495728,0.005698005698005698,0.0,-2299900.0,-2297900.0
2.0776353276353277,0.21296296296296297,0.011396011396011397,0.0,-2248700.0,-2263600.0
2.059116809116809,0.20441595441595442,0.005698005698005698,0.0,-2442000.0,-2445600.0
2.047720797720798,0.18732193732193733,0.007834757834757835,0.0,-2446200.0,-2446600.0
2.049145299145299,0.21652421652421652,0.007122507122507123,0.0,-2413900.0,-2412800.0
2.02991452991453,0.19586894586894588,0.009259259259259259,0.0,-2400400.0,-2404800.0
2.056980056980057,0.2207977207977208,0.007122507122507123,0.0,-2397900.0,-2395900.0
2.022792022792023,0.19301994301994302,0.007122507122507123,0.0,-2450000.0,-2448900.0
2.0384615384615383,0.20512820512820512,0.007834757834757835,0.0,-2426900.0,-2424900.0
2.03988603988604,0.2022792022792023,0.005698005698005698,0.0,-2454600.0,-2453500.0
